 2933, 0, 2330416, 3474132, 2483794, 1218113, 1924210, 1257722, 900
 2934, 0, 2330395, 3474143, 2483712, 1218092, 1924221, 1257640, 900
 2935, 0, 2330431, 3474106, 2483705, 1218128, 1924184, 1257633, 900
 2936, 0, 2330422, 3474104, 2483730, 1218119, 1924182, 1257658, 900
 2937, 0, 2330427, 3474086, 2483675, 1218124, 1924164, 1257603, 900
 2938, 0, 2330474, 3474103, 2483669, 1218171, 1924181, 1257597, 900
 2939, 0, 2330434, 3474019, 2483764, 1218131, 1924097, 1257692, 900
 2940, 0, 2330481, 3474016, 2483793, 1218178, 1924094, 1257721, 900
 2941, 0, 2330506, 3474012, 2483742, 1218203, 1924090, 1257670, 900
 2942, 0, 2330515, 3474065, 2483764, 1218212, 1924143, 1257692, 900
 2943, 0, 2330455, 3474132, 2483786, 1218152, 1924210, 1257714, 900
 2944, 0, 2330438, 3474172, 2483777, 1218135, 1924250, 1257705, 900
 2945, 0, 2330471, 3474104, 2483786, 1218168, 1924182, 1257714, 900
 2946, 0, 2330552, 3474118, 2483765, 1218249, 1924196, 1257693, 900
 2947, 0, 2330509, 3474152, 2483742, 1218206, 1924230, 1257670, 900
 2948, 0, 2330466, 3474113, 2483781, 1218163, 1924191, 1257709, 900
 2949, 0, 2330538, 3474131, 2483761, 1218235, 1924209, 1257689, 900
 2950, 0, 2330540, 3474154, 2483773, 1218237, 1924232, 1257701, 900
 2951, 0, 2330483, 3474090, 2483779, 1218180, 1924168, 1257707, 900
 2952, 0, 2330427, 3474105, 2483748, 1218124, 1924183, 1257676, 900
 2953, 0, 2330440, 3474092, 2483675, 1218137, 1924170, 1257603, 900
 2954, 0, 2330512, 3474139, 2483698, 1218209, 1924217, 1257626, 900
 2955, 0, 2330573, 3474106, 2483725, 1218270, 1924184, 1257653, 900
 2956, 0, 2330529, 3474101, 2483765, 1218226, 1924179, 1257693, 900
 2957, 0, 2330513, 3474179, 2483744, 1218210, 1924257, 1257672, 900
 2958, 0, 2330549, 3474185, 2483758, 1218246, 1924263, 1257686, 900
 2959, 0, 2330522, 3474184, 2483802, 1218219, 1924262, 1257730, 900
 2960, 0, 2330519, 3474154, 2483777, 1218216, 1924232, 1257705, 900
 2961, 0, 2330609, 3474111, 2483750, 1218306, 1924189, 1257678, 900
 2962, 0, 2330612, 3474130, 2483783, 1218309, 1924208, 1257711, 900
 2963, 0, 2330474, 3474148, 2483824, 1218171, 1924226, 1257752, 900
 2964, 0, 2330482, 3474130, 2483776, 1218179, 1924208, 1257704, 900
 2965, 0, 2330543, 3474111, 2483725, 1218240, 1924189, 1257653, 900
 2966, 0, 2330613, 3474145, 2483711, 1218310, 1924223, 1257639, 900
 2967, 0, 2330605, 3474128, 2483723, 1218302, 1924206, 1257651, 900
 2968, 0, 2330614, 3474139, 2483767, 1218311, 1924217, 1257695, 900
 2969, 0, 2330507, 3474082, 2483827, 1218204, 1924160, 1257755, 900
 2970, 0, 2330575, 3474101, 2483796, 1218272, 1924179, 1257724, 900
 2971, 0, 2330506, 3474113, 2483791, 1218203, 1924191, 1257719, 900
 2972, 0, 2330541, 3474134, 2483767, 1218238, 1924212, 1257695, 900
 2973, 0, 2330666, 3474181, 2483822, 1218363, 1924259, 1257750, 900
 2974, 0, 2330632, 3474143, 2483850, 1218329, 1924221, 1257778, 900
 2975, 0, 2330569, 3474190, 2483774, 1218266, 1924268, 1257702, 900
 2976, 0, 2330580, 3474252, 2483769, 1218277, 1924330, 1257697, 900
 2977, 0, 2330592, 3474215, 2483828, 1218289, 1924293, 1257756, 900
 2978, 0, 2330602, 3474127, 2483816, 1218299, 1924205, 1257744, 900
 2979, 0, 2330608, 3474132, 2483795, 1218305, 1924210, 1257723, 900
 2980, 0, 2330635, -51966, 2483783, 1218332, -1601888, 1257711, 353
 2981, 0, 2330651, 3474185, 2483783, 1218348, 1924263, 1257711, 900
 2982, 0, 2330603, 3474106, 2483741, 1218300, 1924184, 1257669, 900
 2983, 0, 2330545, 3474111, 2483829, 1218242, 1924189, 1257757, 900
 2984, 0, 2330575, 3474178, 2483833, 1218272, 1924256, 1257761, 900
 2985, 0, 2330603, 3474185, 2483821, 1218300, 1924263, 1257749, 900
 2986, 0, 2330613, 3474132, 2483886, 1218310, 1924210, 1257814, 900
 2987, 0, 2330633, 3474189, 2483791, 1218330, 1924267, 1257719, 900
 2988, 0, 2330661, 3474201, 2483779, 1218358, 1924279, 1257707, 900
 2989, 0, 2330607, 3474127, 2483811, 1218304, 1924205, 1257739, 900
 2990, 0, 2330581, 3474145, 2483888, 1218278, 1924223, 1257816, 900
 2991, 0, 2330658, 3474167, 2483758, 1218355, 1924245, 1257686, 900
 2992, 0, 2330613, 3474135, 2483726, 1218310, 1924213, 1257654, 900
 2993, 0, 2330618, 3474150, 2483752, 1218315, 1924228, 1257680, 900
 2994, 0, 2330604, 3474164, 2483845, 1218301, 1924242, 1257773, 900
 2995, 0, 2330566, 3474213, 2483869, 1218263, 1924291, 1257797, 900
 2996, 0, 2330598, 3474206, 2483889, 1218295, 1924284, 1257817, 900
 2997, 0, 2330678, 3474175, 2483851, 1218375, 1924253, 1257779, 900
 2998, 0, 2330654, 3474105, 2483877, 1218351, 1924183, 1257805, 900
 2999, 0, 2330665, 3474141, 2483839, 1218362, 1924219, 1257767, 900
 3000, 0, 2330630, 3474161, 2483860, 1218327, 1924239, 1257788, 900
 3001, 0, 2330590, 3474127, 2483891, 1218287, 1924205, 1257819, 900
 3002, 0, 2330654, 3474129, 2483851, 1218351, 1924207, 1257779, 900
 3003, 0, 2330630, 3474192, 2483740, 1218327, 1924270, 1257668, 900
 3004, 0, 2330659, 3474169, 2483770, 1218356, 1924247, 1257698, 900
 3005, 0, 2330703, 3474146, 2483751, 1218400, 1924224, 1257679, 900
 3006, 0, 2330765, 3474140, 2483792, 1218462, 1924218, 1257720, 900
 3007, 0, 2330673, 3474138, 2483782, 1218370, 1924216, 1257710, 900
 3008, 0, 2330644, 3474143, 2483776, 1218341, 1924221, 1257704, 900
 3009, 0, 2330663, 3474137, 2483822, 1218360, 1924215, 1257750, 900
 3010, 0, 2330704, 3474160, 2483898, 1218401, 1924238, 1257826, 900
 3011, 0, 2330716, 3474188, 2483890, 1218413, 1924266, 1257818, 900
 3012, 0, 2330657, 3474168, 2483845, 1218354, 1924246, 1257773, 900
 3013, 0, 2330634, 3474168, 2483871, 1218331, 1924246, 1257799, 900
 3014, 0, 2330589, 3474140, 2483892, 1218286, 1924218, 1257820, 900
 3015, 0, 2330607, 3474160, 2483881, 1218304, 1924238, 1257809, 900
 3016, 0, 2330583, 3474173, 2483928, 1218280, 1924251, 1257856, 900
 3017, 0, 2330632, 3474205, 2483943, 1218329, 1924283, 1257871, 900
 3018, 0, 2330701, 3474154, 2483843, 1218398, 1924232, 1257771, 900
 3019, 0, 2330661, 3474195, 2483834, 1218358, 1924273, 1257762, 900
 3020, 0, 2330657, 3474243, 2483905, 1218354, 1924321, 1257833, 900
 3021, 0, 2330713, 3474172, 2483858, 1218410, 1924250, 1257786, 900
 3022, 0, 2330699, 3474188, 2483864, 1218396, 1924266, 1257792, 900
 3023, 0, 2330689, 3474210, 2483840, 1218386, 1924288, 1257768, 900
 3024, 0, 2330648, 3474150, 2483871, 1218345, 1924228, 1257799, 900
 3025, 0, 2330687, 3474193, 2483849, 1218384, 1924271, 1257777, 900
 3026, 0, 2330724, 3474196, 2483875, 1218421, 1924274, 1257803, 900
 3027, 0, 2330719, 3474188, 2483908, 1218416, 1924266, 1257836, 900
 3028, 0, 2330653, 3474229, 2483888, 1218350, 1924307, 1257816, 900
 3029, 0, 2330613, 3474153, 2483823, 1218310, 1924231, 1257751, 900
 3030, 0, 2330689, 3474122, 2483826, 1218386, 1924200, 1257754, 900
 3031, 0, 2330648, 3474198, 2483852, 1218345, 1924276, 1257780, 900
 3032, 0, 2330713, 3474188, 2483830, 1218410, 1924266, 1257758, 900
 3033, 0, 2330760, 3474157, 2483819, 1218457, 1924235, 1257747, 900
 3034, 0, 2330693, 3474189, 2483839, 1218390, 1924267, 1257767, 900
 3035, 0, 2330725, 3474199, 2483841, 1218422, 1924277, 1257769, 900
 3036, 0, 2330763, 3474218, 2483883, 1218460, 1924296, 1257811, 900
 3037, 0, 2330770, 3474205, 2483909, 1218467, 1924283, 1257837, 900
 3038, 0, 2330679, 3474129, 2483920, 1218376, 1924207, 1257848, 900
 3039, 0, 2330673, 3474158, 2483886, 1218370, 1924236, 1257814, 900
 3040, 0, 2330643, 3474174, 2483865, 1218340, 1924252, 1257793, 900
 3041, 0, 2330685, 3474152, 2483881, 1218382, 1924230, 1257809, 900
 3042, 0, 2330779, 3474186, 2483882, 1218476, 1924264, 1257810, 900
 3043, 0, 2330723, 3474190, 2483807, 1218420, 1924268, 1257735, 900
 3044, 0, 2330629, 3474223, 2483816, 1218326, 1924301, 1257744, 900
 3045, 0, 2330625, 3474210, 2483903, 1218322, 1924288, 1257831, 900
 3046, 0, 2330732, 3474181, 2483939, 1218429, 1924259, 1257867, 900
 3047, 0, 2330848, 3474164, 2483921, 1218545, 1924242, 1257849, 900
 3048, 0, 2330764, 3474154, 2483913, 1218461, 1924232, 1257841, 900
 3049, 0, 2330771, 3474234, 2483918, 1218468, 1924312, 1257846, 900
 3050, 0, 2330799, 3474257, 2483877, 1218496, 1924335, 1257805, 900
 3051, 0, 2330808, 3474266, 2483920, 1218505, 1924344, 1257848, 900
 3052, 0, 2330759, 3474235, 2483936, 1218456, 1924313, 1257864, 900
 3053, 0, 2330643, 3474253, 2483954, 1218340, 1924331, 1257882, 900
 3054, 0, 2330720, 3474267, 2483928, 1218417, 1924345, 1257856, 900
 3055, 0, 2330759, 3474191, 2483879, 1218456, 1924269, 1257807, 900
 3056, 0, 2330806, 3474176, 2483917, 1218503, 1924254, 1257845, 900
 3057, 0, 2330727, 3474166, 2483876, 1218424, 1924244, 1257804, 900
 3058, 0, 2330684, 3474126, 2483899, 1218381, 1924204, 1257827, 900
 3059, 0, 2330692, 3474140, 2483929, 1218389, 1924218, 1257857, 900
 3060, 0, 2330749, 3474192, 2483918, 1218446, 1924270, 1257846, 900
 3061, 0, 2330748, 3474215, 2483960, 1218445, 1924293, 1257888, 900
 3062, 0, 2330683, 3474181, 2483985, 1218380, 1924259, 1257913, 900
 3063, 0, 2330687, 3474147, 2484006, 1218384, 1924225, 1257934, 900
 3064, 0, 2330697, 3474188, 2483968, 1218394, 1924266, 1257896, 900
 3065, 0, 2330731, 3474201, 2483994, 1218428, 1924279, 1257922, 900
 3066, 0, 2330740, 3474256, 2483996, 1218437, 1924334, 1257924, 900
 3067, 0, 2330708, 3474238, 2483935, 1218405, 1924316, 1257863, 900
 3068, 0, 2330694, 3474199, 2483905, 1218391, 1924277, 1257833, 900
 3069, 0, 2330796, 3474181, 2483865, 1218493, 1924259, 1257793, 900
 3070, 0, 2330807, 3474229, 2483961, 1218504, 1924307, 1257889, 900
 3071, 0, 2330758, 3474282, 2483985, 1218455, 1924360, 1257913, 900
 3072, 0, 2330698, 3474284, 2483985, 1218395, 1924362, 1257913, 900
 3073, 0, 2330722, 3474256, 2483932, 1218419, 1924334, 1257860, 900
 3074, 0, 2330735, 3474220, 2483939, 1218432, 1924298, 1257867, 900
 3075, 0, 2330779, 3474206, 2483934, 1218476, 1924284, 1257862, 900
 3076, 0, 2330762, 3474152, 2484003, 1218459, 1924230, 1257931, 900
 3077, 0, 2330752, 3474135, 2484035, 1218449, 1924213, 1257963, 900
 3078, 0, 2330859, 3474156, 2483993, 1218556, 1924234, 1257921, 900
 3079, 0, 2330878, 3474175, 2483929, 1218575, 1924253, 1257857, 900
 3080, 0, 2330895, 3474238, 2483964, 1218592, 1924316, 1257892, 900
 3081, 0, 2330853, 3474226, 2484049, 1218550, 1924304, 1257977, 900
 3082, 0, 2330786, 3474188, 2484027, 1218483, 1924266, 1257955, 900
 3083, 0, 2330826, 3474197, 2483998, 1218523, 1924275, 1257926, 900
 3084, 0, 2330795, 3474230, 2483944, 1218492, 1924308, 1257872, 900
 3085, 0, 2330807, 3474232, 2483895, 1218504, 1924310, 1257823, 900
 3086, 0, 2330816, 3474201, 2483915, 1218513, 1924279, 1257843, 900
 3087, 0, 2330776, 3474189, 2483955, 1218473, 1924267, 1257883, 900
 3088, 0, 2330707, 3474218, 2484021, 1218404, 1924296, 1257949, 900
 3089, 0, 2330762, 3474212, 2484012, 1218459, 1924290, 1257940, 900
 3090, 0, 2330842, 3474224, 2483958, 1218539, 1924302, 1257886, 900
 3091, 0, 2330826, 3474212, 2483983, 1218523, 1924290, 1257911, 900
 3092, 0, 2330751, 3474226, 2483989, 1218448, 1924304, 1257917, 900
 3093, 0, 2330848, 3474219, 2483997, 1218545, 1924297, 1257925, 900
 3094, 0, 2330908, 3474238, 2484039, 1218605, 1924316, 1257967, 900
 3095, 0, 2330902, 3474237, 2484064, 1218599, 1924315, 1257992, 900
 3096, 0, 2330862, 3474173, 2484106, 1218559, 1924251, 1258034, 900
 3097, 0, 2330867, 3474205, 2484039, 1218564, 1924283, 1257967, 900
 3098, 0, 2330877, 3474189, 2483965, 1218574, 1924267, 1257893, 900
 3099, 0, 2330863, 3474237, 2484043, 1218560, 1924315, 1257971, 900
 3100, 0, 2330861, 3474258, 2484054, 1218558, 1924336, 1257982, 900
 3101, 0, 2330897, 3474231, 2483954, 1218594, 1924309, 1257882, 900
 3102, 0, 2330832, 3474200, 2483900, 1218529, 1924278, 1257828, 900
 3103, 0, 2330817, 3474208, 2483902, 1218514, 1924286, 1257830, 900
 3104, 0, 2330830, 3474176, 2483954, 1218527, 1924254, 1257882, 900
 3105, 0, 2330851, 3474247, 2483946, 1218548, 1924325, 1257874, 900
 3106, 0, 2330769, 3474250, 2483985, 1218466, 1924328, 1257913, 900
 3107, 0, 2330790, 3474221, 2483974, 1218487, 1924299, 1257902, 900
 3108, 0, 2330880, 3474207, 2484016, 1218577, 1924285, 1257944, 900
 3109, 0, 2330856, 3474235, 2484080, 1218553, 1924313, 1258008, 900
 3110, 0, 2330796, 3474213, 2483990, 1218493, 1924291, 1257918, 900
 3111, 0, 2330807, 3474219, 2483939, 1218504, 1924297, 1257867, 900
 3112, 0, 2330831, 3474234, 2484016, 1218528, 1924312, 1257944, 900
 3113, 0, 2330894, 3474222, 2484059, 1218591, 1924300, 1257987, 900
 3114, 0, 2330860, 3474256, 2483972, 1218557, 1924334, 1257900, 900
 3115, 0, 2330832, 3474281, 2483948, 1218529, 1924359, 1257876, 900
 3116, 0, 2330846, 3474244, 2483974, 1218543, 1924322, 1257902, 900
 3117, 0, 2330860, 3474206, 2484049, 1218557, 1924284, 1257977, 900
 3118, 0, 2330897, 3474231, 2484040, 1218594, 1924309, 1257968, 900
 3119, 0, 2330938, 3474283, 2483977, 1218635, 1924361, 1257905, 900
 3120, 0, 2330892, 3474239, 2483948, 1218589, 1924317, 1257876, 900
 3121, 0, 2330819, 3474239, 2484029, 1218516, 1924317, 1257957, 900
 3122, 0, 2330898, 3474217, 2484016, 1218595, 1924295, 1257944, 900
 3123, 0, 2330915, 3474242, 2483991, 1218612, 1924320, 1257919, 900
 3124, 0, 2330894, 3474263, 2484029, 1218591, 1924341, 1257957, 900
 3125, 0, 2330894, 3474230, 2483970, 1218591, 1924308, 1257898, 900
 3126, 0, 2330893, 3474158, 2483949, 1218590, 1924236, 1257877, 900
 3127, 0, 2330886, 3474187, 2483966, 1218583, 1924265, 1257894, 900
 3128, 0, 2330844, 3474249, 2483975, 1218541, 1924327, 1257903, 900
 3129, 0, 2330840, 3474319, 2484009, 1218537, 1924397, 1257937, 900
 3130, 0, 2330832, 3474256, 2484020, 1218529, 1924334, 1257948, 900
 3131, 0, 2330895, 3474259, 2484041, 1218592, 1924337, 1257969, 900
 3132, 0, 2330901, 3474265, 2484085, 1218598, 1924343, 1258013, 901
 3133, 0, 2330877, 3474296, 2483997, 1218574, 1924374, 1257925, 900
 3134, 0, 2330884, 3474292, 2484005, 1218581, 1924370, 1257933, 900
 3135, 0, 2330925, 3474258, 2483988, 1218622, 1924336, 1257916, 900
 3136, 0, 2330966, 3474241, 2484043, 1218663, 1924319, 1257971, 901
 3137, 0, 2330950, 3474237, 2484040, 1218647, 1924315, 1257968, 901
 3138, 0, 2330927, 3474260, 2484002, 1218624, 1924338, 1257930, 900
 3139, 0, 2330939, 3474251, 2483954, 1218636, 1924329, 1257882, 900
 3140, 0, 2330902, 3474202, 2484048, 1218599, 1924280, 1257976, 900
 3141, 0, 2330880, 3474229, 2484108, 1218577, 1924307, 1258036, 900
 3142, 0, 2330834, 3474236, 2484044, 1218531, 1924314, 1257972, 900
 3143, 0, 2330854, 3474187, 2484013, 1218551, 1924265, 1257941, 900
 3144, 0, 2330934, 3474166, 2484032, 1218631, 1924244, 1257960, 900
 3145, 0, 2330952, 3474238, 2484016, 1218649, 1924316, 1257944, 900
 3146, 0, 2330925, 3474250, 2484025, 1218622, 1924328, 1257953, 900
 3147, 0, 2330976, 3474203, 2484056, 1218673, 1924281, 1257984, 901
 3148, 0, 2330985, 3474222, 2484017, 1218682, 1924300, 1257945, 901
 3149, 0, 2330861, 3474225, 2484029, 1218558, 1924303, 1257957, 900
 3150, 0, 2330909, 3474199, 2484063, 1218606, 1924277, 1257991, 900
 3151, 0, 2331016, 3474270, 2484007, 1218713, 1924348, 1257935, 901
 3152, 0, 2330903, 3474279, 2483985, 1218600, 1924357, 1257913, 900
 3153, 0, 2330894, 3474221, 2484041, 1218591, 1924299, 1257969, 900
 3154, 0, 2330885, 3474271, 2484063, 1218582, 1924349, 1257991, 900
 3155, 0, 2330899, 3474289, 2484115, 1218596, 1924367, 1258043, 901
 3156, 0, 2330902, 3474206, 2484103, 1218599, 1924284, 1258031, 901
 3157, 0, 2330940, 3474186, 2483971, 1218637, 1924264, 1257899, 900
 3158, 0, 2330918, 3474280, 2483952, 1218615, 1924358, 1257880, 900
 3159, 0, 2330875, 3474225, 2483930, 1218572, 1924303, 1257858, 900
 3160, 0, 2330858, 3474189, 2483944, 1218555, 1924267, 1257872, 900
 3161, 0, 2330884, 3474238, 2483993, 1218581, 1924316, 1257921, 900
 3162, 0, 2330939, 3474238, 2484011, 1218636, 1924316, 1257939, 900
 3163, 0, 2330824, 3474138, 2483866, 1218521, 1924216, 1257794, 900
 3164, 0, 2330571, 3474148, 2483482, 1218268, 1924226, 1257410, 900
 3165, 0, 2330430, 3474020, 2483361, 1218127, 1924098, 1257289, 900
 3166, 0, 2330394, 3473892, 2483313, 1218091, 1923970, 1257241, 900
 3167, 0, 2330454, 3473915, 2483262, 1218151, 1923993, 1257190, 900
 3168, 0, 2330414, 3473998, 2483312, 1218111, 1924076, 1257240, 900
 3169, 0, 2330349, 3473997, 2483296, 1218046, 1924075, 1257224, 900
 3170, 0, 2330325, 3474048, 2483386, 1218022, 1924126, 1257314, 900
 3171, 0, 2330401, 3474053, 2483503, 1218098, 1924131, 1257431, 900
 3172, 0, 2330339, 3473920, 2483519, 1218036, 1923998, 1257447, 900
 3173, 0, 2330343, 3473845, 2483485, 1218040, 1923923, 1257413, 900
 3174, 0, 2330372, 3473881, 2483423, 1218069, 1923959, 1257351, 900
 3175, 0, 2330326, 3473858, 2483410, 1218023, 1923936, 1257338, 900
 3176, 0, 2330288, 3474085, 2483382, 1217985, 1924163, 1257310, 900
 3177, 0, 2330294, 3474012, 2483391, 1217991, 1924090, 1257319, 900
 3178, 0, 2330310, 3473894, 2483293, 1218007, 1923972, 1257221, 900
 3179, 0, 2330257, 3473762, 2483350, 1217954, 1923840, 1257278, 900
 3180, 0, 2330236, 3473858, 2483336, 1217933, 1923936, 1257264, 900
 3181, 0, 2330242, 3473861, 2483268, 1217939, 1923939, 1257196, 900
 3182, 0, 2330325, 3473854, 2483292, 1218022, 1923932, 1257220, 900
 3183, 0, 2330316, 3473833, 2483262, 1218013, 1923911, 1257190, 900
 3184, 0, 2330474, 3474058, 2483353, 1218171, 1924136, 1257281, 900
 3185, 0, 2330550, 3474098, 2483387, 1218247, 1924176, 1257315, 900
 3186, 0, 2330396, 3474008, 2483331, 1218093, 1924086, 1257259, 900
 3187, 0, 2330230, 3474006, 2483367, 1217927, 1924084, 1257295, 900
 3188, 0, 2330186, 3473968, 2483370, 1217883, 1924046, 1257298, 900
 3189, 0, 2330142, 3473896, 2483359, 1217839, 1923974, 1257287, 900
 3190, 0, 2330194, 3474295, 2483414, 1217891, 1924373, 1257342, 900
 3191, 0, 2330237, 3474773, 2483361, 1217934, 1924851, 1257289, 900
 3192, 0, 2330208, 3475019, 2483403, 1217905, 1925097, 1257331, 900
 3193, 0, 2330219, 3474524, 2483415, 1217916, 1924602, 1257343, 900
 3194, 0, 2330162, 3473545, 2483407, 1217859, 1923623, 1257335, 900
 3195, 0, 2330325, 3473242, 2483415, 1218022, 1923320, 1257343, 900
 3196, 0, 2334793, 3473885, 2483124, 1222490, 1923963, 1257052, 901
 3197, 0, 2347590, 3475109, 2482182, 1235287, 1925187, 1256110, 905
 3198, 0, 2352025, 3437945, 2480735, 1239722, 1888023, 1254663, 900
 3199, 0, 2347727, 3387587, 2479579, 1235424, 1837665, 1253507, 890
 3200, 0, 2315718, 3060425, 2431173, 1203415, 1510503, 1205101, 820
 3201, 0, 2024652, 2358458, 2178662, 912349, 808536, 952590, 578
 3202, 0, 1526748, 1806381, 1717638, 414445, 256459, 491566, 259
 3203, 0, 1224626, 1573267, 1318866, 112323, 23345, 92794, 53
 3204, 0, 1160889, 1545773, 1222048, 48586, -4149, -4024, 11
 3205, 0, 1149478, 1548899, 1227988, 37175, -1023, 1916, 9
 3206, 0, 1149148, 1549086, 1228351, 36845, -836, 2279, 9
 3207, 0, 1149410, 1549386, 1228686, 37107, -536, 2614, 10
 3208, 0, 1149425, 1549431, 1228752, 37122, -491, 2680, 10
 3209, 0, 1149436, 1549444, 1228837, 37133, -478, 2765, 10
 3210, 0, 1149538, 1549423, 1228841, 37235, -499, 2769, 10
 3211, 0, 1149589, 1549415, 1228791, 37286, -507, 2719, 10
 3212, 0, 1149687, 1549398, 1228772, 37384, -524, 2700, 10
 3213, 0, 1149771, 1549371, 1228774, 37468, -551, 2702, 10
 3214, 0, 1146822, 1554220, 1228782, 34519, 4298, 2710, 10
 3215, 0, 1111696, 1595890, 1242201, -607, 45968, 16129, 10
 3216, 0, 1122108, 1595307, 1264796, 9805, 45385, 38724, 18
 3217, 0, 1299634, 1763768, 1302759, 187331, 213846, 76687, 99
 3218, 0, 1605732, 2181085, 1583555, 493429, 631163, 357483, 307
 3219, 0, 2096274, 2892227, 1972127, 983971, 1342305, 746055, 633
 3220, 0, 2315839, 3404410, 2352383, 1203536, 1854488, 1126311, 856
 3221, 0, 2338823, 3474135, 2458671, 1226520, 1924213, 1232599, 897
 3222, 0, 2338763, 3473792, 2462491, 1226460, 1923870, 1236419, 898
 3223, 0, 2338618, 3473842, 2462660, 1226315, 1923920, 1236588, 898
 3224, 0, 2338436, 3473796, 2462479, 1226133, 1923874, 1236407, 898
 3225, 0, 2338302, 3473900, 2462210, 1225999, 1923978, 1236138, 897
 3226, 0, 2338174, 3474039, 2462122, 1225871, 1924117, 1236050, 897
 3227, 0, 2338149, 3473841, 2462004, 1225846, 1923919, 1235932, 897
 3228, 0, 2337970, 3473837, 2461887, 1225667, 1923915, 1235815, 897
 3229, 0, 2338014, 3473778, 2461750, 1225711, 1923856, 1235678, 897
 3230, 0, 2338113, 3473989, 2461694, 1225810, 1924067, 1235622, 897
 3231, 0, 2338004, 3474039, 2461598, 1225701, 1924117, 1235526, 897
 3232, 0, 2337850, 3474026, 2461500, 1225547, 1924104, 1235428, 897
 3233, 0, 2337784, 3474040, 2461399, 1225481, 1924118, 1235327, 897
 3234, 0, 2337828, 3473998, 2461406, 1225525, 1924076, 1235334, 897
 3235, 0, 2337792, 3474082, 2461276, 1225489, 1924160, 1235204, 897
 3236, 0, 2337753, 3474017, 2461234, 1225450, 1924095, 1235162, 897
 3237, 0, 2337780, 3474045, 2461244, 1225477, 1924123, 1235172, 897
 3238, 0, 2337713, 3474006, 2461200, 1225410, 1924084, 1235128, 897
 3239, 0, 2337627, 3473861, 2461150, 1225324, 1923939, 1235078, 897
 3240, 0, 2337618, 3473868, 2461114, 1225315, 1923946, 1235042, 897
 3241, 0, 2337654, 3473830, 2461084, 1225351, 1923908, 1235012, 897
 3242, 0, 2337652, 3473826, 2461022, 1225349, 1923904, 1234950, 897
 3243, 0, 2337541, 3473733, 2461025, 1225238, 1923811, 1234953, 897
 3244, 0, 2337539, 3473734, 2461051, 1225236, 1923812, 1234979, 897
 3245, 0, 2337574, 3473754, 2460983, 1225271, 1923832, 1234911, 897
 3246, 0, 2337554, 3473663, 2460989, 1225251, 1923741, 1234917, 897
 3247, 0, 2337646, 3473777, 2460852, 1225343, 1923855, 1234780, 897
 3248, 0, 2337570, 3473821, 2460490, 1225267, 1923899, 1234418, 897
 3249, 0, 2337362, 3473662, 2460891, 1225059, 1923740, 1234819, 897
 3250, 0, 2337461, 3473670, 2460900, 1225158, 1923748, 1234828, 897
 3251, 0, 2344012, 3473717, 2464451, 1231709, 1923795, 1238379, 899
 3252, 0, 2377461, 3474107, 2476834, 1265158, 1924185, 1250762, 911
 3253, 0, 2407249, 3470751, 2482064, 1294946, 1920829, 1255992, 919
 3254, 0, 2388954, 3471829, 2416721, 1276651, 1921907, 1190649, 900
 3255, 0, 1945029, 2527677, 1901294, 832726, 977755, 675222, 521
 3256, 0, 1131042, 1695963, 1298750, 18739, 146041, 72678, 44
 3257, 0, 1095771, 1552430, 1193037, -16532, 2508, -33035, -11
 3258, 0, 1127791, 1552043, 1221482, 15488, 2121, -4590, 3
 3259, 0, 1124015, 1552230, 1224732, 11712, 2308, -1340, 3
 3260, 0, 1122493, 1552497, 1224928, 10190, 2575, -1144, 2
 3261, 0, 1122452, 1552598, 1224932, 10149, 2676, -1140, 2
 3262, 0, 1122544, 1552707, 1225032, 10241, 2785, -1040, 2
 3263, 0, 1122667, 1552799, 1225111, 10364, 2877, -961, 2
 3264, 0, 1122086, 1555736, 1223647, 9783, 5814, -2425, 2
 3265, 0, 1123274, 1632369, 1218601, 10971, 82447, -7471, 13
 3266, 0, 1133023, 1640417, 1235677, 20720, 90495, 9605, 21
 3267, 0, 1108509, 1622493, 1329353, -3794, 72571, 103281, 33
 3268, 0, 1108003, 1914061, 1382311, -4300, 364139, 156239, 90
 3269, 0, 1507884, 2414322, 1684438, 395581, 864400, 458366, 341
 3270, 0, 2092859, 3135796, 2340128, 980556, 1585874, 1114056, 753
 3271, 0, 2404775, 3431564, 2527523, 1292472, 1881642, 1301451, 923
 3272, 0, 2445529, 3478381, 2509113, 1333226, 1928459, 1283041, 937
 3273, 0, 2439872, 3477866, 2509885, 1327569, 1927944, 1283813, 935
 3274, 0, 2439722, 3477948, 2513235, 1327419, 1928026, 1287163, 936
 3275, 0, 2439423, 3478113, 2513546, 1327120, 1928191, 1287474, 936
 3276, 0, 2439265, 3478041, 2513354, 1326962, 1928119, 1287282, 936
 3277, 0, 2439227, 3478160, 2513364, 1326924, 1928238, 1287292, 936
 3278, 0, 2439234, 3478110, 2513366, 1326931, 1928188, 1287294, 936
 3279, 0, 2439206, 3478154, 2513253, 1326903, 1928232, 1287181, 936
 3280, 0, 2439100, 3478280, 2513177, 1326797, 1928358, 1287105, 936
 3281, 0, 2439027, 3478018, 2513170, 1326724, 1928096, 1287098, 936
 3282, 0, 2438977, 3478030, 2513192, 1326674, 1928108, 1287120, 936
 3283, 0, 2439022, 3478072, 2513165, 1326719, 1928150, 1287093, 936
 3284, 0, 2438965, 3478277, 2513121, 1326662, 1928355, 1287049, 936
